search_date,day_of_week,location,hotel_id,hotel_name,price,currency,rating,address,city_code,latitude,longitude,distance_from_center,amenities,room_type,board_type,altitude,canton,destination_type,distance_to_airport_km,month,quarter,week_of_year,day_of_year,is_weekend,season,is_public_holiday,is_school_vacation,temp_avg,temp_min,temp_max,precipitation_mm,snow_depth_cm,sunshine_hours,is_ski_season,hotel_chain,is_chain_hotel
21.09.2026,Monday,Arosa,MCZRHDTM,Zurich Marriott Hotel,514.55,CHF,4.3,"Marktplatz 79, Arosa",ZRH,47.38247,8.54026,108.23,"WiFi,Parking,Restaurant,Bar",SUPERIOR_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,-0.4,-5.4,6.6,9.9,0,7.5,FALSE,Marriott,TRUE
21.09.2026,Monday,Arosa,ONZRHCTY,HOTEL CITY,216.7,CHF,3.3,"Poststrasse 86, Arosa",ZRH,47.37474,8.53611,107.95,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,-1.2,-6.7,3.9,4.5,0,5.9,FALSE,Independent,FALSE
21.09.2026,Monday,Basel,RTBSLBAH,ibis Basel Bahnhof,109.36,CHF,3.3,"Kirchgasse 7, Basel",BSL,47.54683,7.58427,1.46,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,260,Basel-Stadt,city,7.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,13,8.8,18.3,5.2,0,6.8,FALSE,Accor (ibis),TRUE
21.09.2026,Monday,Bern,BWBRN230,Best Western Plus Hotel Bern,214.51,CHF,3.8,"Kirchgasse 50, Bern",BRN,46.94877,7.44633,0.12,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,542,Bern,city,5.5,9,3,39,264,FALSE,Autumn,FALSE,FALSE,7.2,3.5,10.2,3.3,0,5.6,FALSE,Best Western,TRUE
21.09.2026,Monday,Chur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,196.01,CHF,3.3,"Marktplatz 77, Chur",ZRH,47.37503,8.54445,94.9,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,5.6,-0.6,12,2.4,0,5.8,FALSE,Best Western,TRUE
21.09.2026,Monday,Chur,MCZRHDTM,Zurich Marriott Hotel,455.99,CHF,4.5,"Hauptstrasse 99, Chur",ZRH,47.38247,8.54026,95.65,"WiFi,Parking,Restaurant,Bar",SUPERIOR_ROOM,ROOM_ONLY,593,Graubuenden,city,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,8.6,2.1,15.4,6.8,0,7.4,FALSE,Marriott,TRUE
21.09.2026,Monday,Chur,ONZRHCTY,HOTEL CITY,197.18,CHF,3.3,"Hauptstrasse 51, Chur",ZRH,47.37474,8.53611,95.38,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,593,Graubuenden,city,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,6.3,1,10.7,0,0,6.3,FALSE,Independent,FALSE
21.09.2026,Monday,Genf,ICGVAICA,INTERCONTINENTAL GENEVA,421.28,CHF,4.4,"Hauptstrasse 19, Genf",GVA,46.22461,6.13268,2.39,"WiFi,Parking,Breakfast",COMFORT_ROOM,ROOM_ONLY,375,Geneva,city,2.4,9,3,39,264,FALSE,Autumn,FALSE,FALSE,11.5,5.5,17.9,4.6,0,7.7,FALSE,IHG (InterContinental),TRUE
21.09.2026,Monday,Genf,RTGVAGAR,ibis Geneve Centre Gare,117.79,CHF,3.3,"Bahnhofstrasse 11, Genf",GVA,46.20765,6.13827,0.52,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,7.6,0.7,13.2,0,0,5.3,FALSE,Accor (ibis),TRUE
21.09.2026,Monday,Genf,RTGVARES,Résidence Studio Genève Centre,105.74,CHF,2.8,"Poststrasse 11, Genf",GVA,46.2117,6.14696,0.86,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,7.4,3.8,11.9,2.5,0,7.8,FALSE,Independent,FALSE
21.09.2026,Monday,Interlaken,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,235.7,CHF,4.3,"Bahnhofstrasse 85, Interlaken",ZRH,47.37503,8.54445,92.36,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,8,2.5,13.6,0,0,6.3,FALSE,Best Western,TRUE
21.09.2026,Monday,Interlaken,MCZRHDTM,Zurich Marriott Hotel,547.7,CHF,4.6,"Poststrasse 57, Interlaken",ZRH,47.38247,8.54026,92.87,"WiFi,Parking,Restaurant,Bar",SUPERIOR_ROOM,ROOM_ONLY,570,Bern,mountain_resort,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,9.4,5.8,14.6,9,0,5.8,FALSE,Marriott,TRUE
21.09.2026,Monday,Interlaken,ONZRHCTY,HOTEL CITY,230.65,CHF,3.9,"Bahnhofstrasse 91, Interlaken",ZRH,47.37474,8.53611,91.98,"WiFi,Gym,Pool,Spa",BUDGET_ROOM,ROOM_ONLY,570,Bern,mountain_resort,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,10.4,4.6,16.2,10.1,0,7.4,FALSE,Independent,FALSE
21.09.2026,Monday,Lausanne,ICGVAICA,INTERCONTINENTAL GENEVA,446.71,CHF,4.6,"Kirchgasse 38, Lausanne",GVA,46.22461,6.13268,50.46,"WiFi,Parking,Restaurant,Bar",COMFORT_ROOM,ROOM_ONLY,495,Vaud,city,2.4,9,3,39,264,FALSE,Autumn,FALSE,FALSE,10.9,4.5,17.1,0,0,5.3,FALSE,IHG (InterContinental),TRUE
21.09.2026,Monday,Lausanne,RTGVAGAR,ibis Geneve Centre Gare,118.35,CHF,2.8,"Bahnhofstrasse 16, Lausanne",GVA,46.20765,6.13827,51.39,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,8,4.1,11.9,1.9,0,6.5,FALSE,Accor (ibis),TRUE
21.09.2026,Monday,Lausanne,RTGVARES,Résidence Studio Genève Centre,108.62,CHF,2.8,"Kirchgasse 14, Lausanne",GVA,46.2117,6.14696,50.59,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,7.3,3,10.3,8.8,0,4.4,FALSE,Independent,FALSE
21.09.2026,Monday,Luzern,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,239.09,CHF,3.7,"Hauptstrasse 96, Luzern",ZRH,47.37503,8.54445,40.25,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,10.2,5.1,14.3,8,0,7,FALSE,Best Western,TRUE
21.09.2026,Monday,Luzern,MCZRHDTM,Zurich Marriott Hotel,516.8,CHF,4.8,"Poststrasse 95, Luzern",ZRH,47.38247,8.54026,40.86,"WiFi,24h Reception,Luggage Storage",SUPERIOR_ROOM,ROOM_ONLY,435,Lucerne,city,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,7.2,3.7,11.7,8.9,0,4.9,FALSE,Marriott,TRUE
21.09.2026,Monday,Luzern,ONZRHCTY,HOTEL CITY,218.72,CHF,3.3,"Bahnhofstrasse 3, Luzern",ZRH,47.37474,8.53611,39.95,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,435,Lucerne,city,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,6.9,2.5,10.9,8.8,0,6.2,FALSE,Independent,FALSE
21.09.2026,Monday,St. Gallen,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,193.71,CHF,3.3,"Kirchgasse 28, St. Gallen",ZRH,47.37503,8.54445,62.88,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,5.4,0.2,11,4.4,0,5.3,FALSE,Best Western,TRUE
21.09.2026,Monday,St. Gallen,MCZRHDTM,Zurich Marriott Hotel,465.33,CHF,4.6,"Poststrasse 58, St. Gallen",ZRH,47.38247,8.54026,63.12,"WiFi,Parking,Restaurant,Bar",SUPERIOR_ROOM,ROOM_ONLY,675,St. Gallen,city,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,8.1,4.8,14.5,3.9,0,6.7,FALSE,Marriott,TRUE
21.09.2026,Monday,St. Gallen,ONZRHCTY,HOTEL CITY,196.15,CHF,3.4,"Bahnhofstrasse 65, St. Gallen",ZRH,47.37474,8.53611,63.51,"WiFi,Gym,Pool,Spa",BUDGET_ROOM,ROOM_ONLY,675,St. Gallen,city,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,10.2,6.2,15.2,0.6,0,4,FALSE,Independent,FALSE
21.09.2026,Monday,St. Moritz,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,242.01,CHF,3.9,"Bahnhofstrasse 15, St. Moritz",ZRH,47.37503,8.54445,138.28,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,-1.7,-7.1,2,4.4,0,6.6,FALSE,Best Western,TRUE
21.09.2026,Monday,St. Moritz,MCZRHDTM,Zurich Marriott Hotel,523.66,CHF,4.2,"Kirchgasse 75, St. Moritz",ZRH,47.38247,8.54026,139.08,"WiFi,24h Reception,Luggage Storage",SUPERIOR_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,2.9,-1.3,7.8,6.9,0,6.8,FALSE,Marriott,TRUE
21.09.2026,Monday,St. Moritz,ONZRHCTY,HOTEL CITY,226.83,CHF,3.7,"Marktplatz 32, St. Moritz",ZRH,47.37474,8.53611,138.7,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,-0.4,-6.1,6.5,8.4,0,6.4,FALSE,Independent,FALSE
21.09.2026,Monday,Winterthur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,197.14,CHF,3.5,"Hauptstrasse 58, Winterthur",ZRH,47.37503,8.54445,20.79,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,439,Zurich,city,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,12.2,5.7,16.2,3.6,0,7.8,FALSE,Best Western,TRUE
21.09.2026,Monday,Winterthur,MCZRHDTM,Zurich Marriott Hotel,447.81,CHF,4.3,"Bahnhofstrasse 35, Winterthur",ZRH,47.38247,8.54026,20.48,"WiFi,Restaurant,Room Service",SUPERIOR_ROOM,ROOM_ONLY,439,Zurich,city,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,8.8,2.8,11.9,4.7,0,6.8,FALSE,Marriott,TRUE
21.09.2026,Monday,Winterthur,ONZRHCTY,HOTEL CITY,189.99,CHF,3.5,"Hauptstrasse 34, Winterthur",ZRH,47.37474,8.53611,21.28,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,439,Zurich,city,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,12.3,6.7,17,7.3,0,5.6,FALSE,Independent,FALSE
21.09.2026,Monday,Zermatt,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,226.74,CHF,3.6,"Bahnhofstrasse 78, Zermatt",ZRH,47.37503,8.54445,162.35,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,2.6,-4,7.6,0,0,4.5,FALSE,Best Western,TRUE
21.09.2026,Monday,Zermatt,MCZRHDTM,Zurich Marriott Hotel,556.88,CHF,4.3,"Poststrasse 93, Zermatt",ZRH,47.38247,8.54026,163,"WiFi,Restaurant,Room Service",SUPERIOR_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,0,-5,3.7,8,0,5.1,FALSE,Marriott,TRUE
21.09.2026,Monday,Zermatt,ONZRHCTY,HOTEL CITY,215.74,CHF,3.7,"Kirchgasse 4, Zermatt",ZRH,47.37474,8.53611,162.08,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,-0.6,-6.3,4.2,10.8,0,4.3,FALSE,Independent,FALSE
21.09.2026,Monday,Zuerich,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,205.92,CHF,3.5,"Kirchgasse 87, Zuerich",ZRH,47.37503,8.54445,0.29,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,408,Zurich,city,10,9,3,39,264,FALSE,Autumn,FALSE,FALSE,8.1,4.2,11.3,6.3,0,4,FALSE,Best Western,TRUE
21.09.2026,Monday,Zuerich,MCZRHDTM,Zurich Marriott Hotel,464.38,CHF,4.8,"Poststrasse 6, Zuerich",ZRH,47.38247,8.54026,0.63,"WiFi,Gym,Pool,Spa",SUPERIOR_ROOM,ROOM_ONLY,408,Zurich,city,9.2,9,3,39,264,FALSE,Autumn,FALSE,FALSE,9.2,5,12.2,7.8,0,5.2,FALSE,Marriott,TRUE
21.09.2026,Monday,Zuerich,ONZRHCTY,HOTEL CITY,192.47,CHF,3.7,"Bahnhofstrasse 13, Zuerich",ZRH,47.37474,8.53611,0.48,"WiFi,24h Reception,Luggage Storage",BUDGET_ROOM,ROOM_ONLY,408,Zurich,city,10.1,9,3,39,264,FALSE,Autumn,FALSE,FALSE,10.8,7.1,15.7,5.7,0,4.8,FALSE,Independent,FALSE
28.09.2026,Monday,Arosa,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,227.37,CHF,4.2,"Kirchgasse 31, Arosa",ZRH,47.37503,8.54445,107.47,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,1775,Graubuenden,alpine_ski_resort,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,0.9,-5.6,6.2,7.3,0,5.7,FALSE,Best Western,TRUE
28.09.2026,Monday,Arosa,MCZRHDTM,Zurich Marriott Hotel,500.12,CHF,4.4,"Bahnhofstrasse 93, Arosa",ZRH,47.38247,8.54026,108.23,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,-0.9,-4.1,5.1,5.8,0,7.2,FALSE,Marriott,TRUE
28.09.2026,Monday,Arosa,ONZRHCTY,HOTEL CITY,223.66,CHF,3.3,"Kirchgasse 63, Arosa",ZRH,47.37474,8.53611,107.95,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,1775,Graubuenden,alpine_ski_resort,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,-0.2,-6,4.9,6.1,0,6.9,FALSE,Independent,FALSE
28.09.2026,Monday,Basel,RTBSLBAH,ibis Basel Bahnhof,108.69,CHF,2.9,"Bahnhofstrasse 49, Basel",BSL,47.54683,7.58427,1.46,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,260,Basel-Stadt,city,7.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,11.8,7.6,17.9,0.8,0,4.7,FALSE,Accor (ibis),TRUE
28.09.2026,Monday,Bern,BWBRN230,Best Western Plus Hotel Bern,215.31,CHF,3.6,"Hauptstrasse 87, Bern",BRN,46.94877,7.44633,0.12,"WiFi,Restaurant,Room Service",STANDARD_ROOM,ROOM_ONLY,542,Bern,city,5.5,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.5,3.5,15,3.9,0,6.8,FALSE,Best Western,TRUE
28.09.2026,Monday,Chur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,200.86,CHF,3.2,"Bahnhofstrasse 64, Chur",ZRH,47.37503,8.54445,94.9,"WiFi,Parking,Breakfast",STANDARD_ROOM,BREAKFAST,593,Graubuenden,city,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.4,4.2,13.9,6.9,0,5.2,FALSE,Best Western,TRUE
28.09.2026,Monday,Chur,MCZRHDTM,Zurich Marriott Hotel,450.96,CHF,4.6,"Hauptstrasse 13, Chur",ZRH,47.38247,8.54026,95.65,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,593,Graubuenden,city,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,7.9,4.8,12.2,9.7,0,5.2,FALSE,Marriott,TRUE
28.09.2026,Monday,Chur,ONZRHCTY,HOTEL CITY,183.22,CHF,3.2,"Kirchgasse 88, Chur",ZRH,47.37474,8.53611,95.38,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,593,Graubuenden,city,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,6.5,-0.4,10.6,11,0,7.4,FALSE,Independent,FALSE
28.09.2026,Monday,Genf,ICGVAICA,INTERCONTINENTAL GENEVA,442.92,CHF,4.3,"Poststrasse 87, Genf",GVA,46.22461,6.13268,2.39,"WiFi,Parking,Restaurant,Bar",COMFORT_ROOM,ROOM_ONLY,375,Geneva,city,2.4,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.1,2.6,15.4,5.3,0,3.4,FALSE,IHG (InterContinental),TRUE
28.09.2026,Monday,Genf,RTGVAGAR,ibis Geneve Centre Gare,114.24,CHF,2.8,"Marktplatz 5, Genf",GVA,46.20765,6.13827,0.52,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,10,5.9,15.1,6.7,0,3.8,FALSE,Accor (ibis),TRUE
28.09.2026,Monday,Genf,RTGVARES,Résidence Studio Genève Centre,109.49,CHF,3,"Poststrasse 16, Genf",GVA,46.2117,6.14696,0.86,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,375,Geneva,city,4.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,7.9,1.9,11.3,4.9,0,4.5,FALSE,Independent,FALSE
28.09.2026,Monday,Interlaken,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,246.58,CHF,3.9,"Marktplatz 23, Interlaken",ZRH,47.37503,8.54445,92.36,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,570,Bern,mountain_resort,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,6.9,2.3,11.3,4.7,0,4.3,FALSE,Best Western,TRUE
28.09.2026,Monday,Interlaken,MCZRHDTM,Zurich Marriott Hotel,534.24,CHF,4.3,"Bahnhofstrasse 39, Interlaken",ZRH,47.38247,8.54026,92.87,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,570,Bern,mountain_resort,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,5.3,2.1,10.4,7.5,0,4.2,FALSE,Marriott,TRUE
28.09.2026,Monday,Interlaken,ONZRHCTY,HOTEL CITY,216.92,CHF,3.3,"Marktplatz 80, Interlaken",ZRH,47.37474,8.53611,91.98,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,570,Bern,mountain_resort,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.7,2.9,16.4,4.2,0,4.9,FALSE,Independent,FALSE
28.09.2026,Monday,Lausanne,ICGVAICA,INTERCONTINENTAL GENEVA,431.8,CHF,4.4,"Hauptstrasse 65, Lausanne",GVA,46.22461,6.13268,50.46,"WiFi,Restaurant,Room Service",COMFORT_ROOM,ROOM_ONLY,495,Vaud,city,2.4,9,3,40,271,FALSE,Autumn,FALSE,FALSE,10.8,5.5,17.3,5.7,0,6.8,FALSE,IHG (InterContinental),TRUE
28.09.2026,Monday,Lausanne,RTGVAGAR,ibis Geneve Centre Gare,118.06,CHF,3.1,"Bahnhofstrasse 84, Lausanne",GVA,46.20765,6.13827,51.39,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,6.7,0.8,11.2,6.7,0,3.8,FALSE,Accor (ibis),TRUE
28.09.2026,Monday,Lausanne,RTGVARES,Résidence Studio Genève Centre,108.29,CHF,3.2,"Bahnhofstrasse 28, Lausanne",GVA,46.2117,6.14696,50.59,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,ROOM_ONLY,495,Vaud,city,4.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,8.3,2.6,13.8,7,0,6.8,FALSE,Independent,FALSE
28.09.2026,Monday,Luzern,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,230.26,CHF,3.7,"Marktplatz 19, Luzern",ZRH,47.37503,8.54445,40.25,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,435,Lucerne,city,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.2,5.4,13.4,4.4,0,4,FALSE,Best Western,TRUE
28.09.2026,Monday,Luzern,MCZRHDTM,Zurich Marriott Hotel,532.17,CHF,4.7,"Bahnhofstrasse 40, Luzern",ZRH,47.38247,8.54026,40.86,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,435,Lucerne,city,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.4,6.1,12.5,7.6,0,4.4,FALSE,Marriott,TRUE
28.09.2026,Monday,Luzern,ONZRHCTY,HOTEL CITY,223.03,CHF,3.8,"Poststrasse 55, Luzern",ZRH,47.37474,8.53611,39.95,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,435,Lucerne,city,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,8.1,3.5,14.7,3.2,0,6.9,FALSE,Independent,FALSE
28.09.2026,Monday,St. Gallen,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,204.6,CHF,3.8,"Bahnhofstrasse 13, St. Gallen",ZRH,47.37503,8.54445,62.88,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,BREAKFAST,675,St. Gallen,city,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,4,-2.6,8.4,1.4,0,6.2,FALSE,Best Western,TRUE
28.09.2026,Monday,St. Gallen,MCZRHDTM,Zurich Marriott Hotel,440.29,CHF,4.3,"Hauptstrasse 79, St. Gallen",ZRH,47.38247,8.54026,63.12,"WiFi,Parking,Restaurant,Bar",STANDARD_ROOM,ROOM_ONLY,675,St. Gallen,city,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,5.5,2.1,11.4,2.5,0,7.2,FALSE,Marriott,TRUE
28.09.2026,Monday,St. Gallen,ONZRHCTY,HOTEL CITY,192.28,CHF,3.8,"Poststrasse 13, St. Gallen",ZRH,47.37474,8.53611,63.51,"WiFi,Parking,Breakfast",BUDGET_ROOM,ROOM_ONLY,675,St. Gallen,city,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,7.2,2.4,13.5,1,0,7.3,FALSE,Independent,FALSE
28.09.2026,Monday,St. Moritz,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,233.21,CHF,4.1,"Hauptstrasse 41, St. Moritz",ZRH,47.37503,8.54445,138.28,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,1856,Graubuenden,alpine_ski_resort,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,1.7,-3.3,6.2,5,0,6.1,FALSE,Best Western,TRUE
28.09.2026,Monday,St. Moritz,MCZRHDTM,Zurich Marriott Hotel,513.19,CHF,4.3,"Kirchgasse 47, St. Moritz",ZRH,47.38247,8.54026,139.08,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,-2.9,-8.7,2.7,8.2,0,6.2,FALSE,Marriott,TRUE
28.09.2026,Monday,St. Moritz,ONZRHCTY,HOTEL CITY,228.57,CHF,3.8,"Marktplatz 80, St. Moritz",ZRH,47.37474,8.53611,138.7,"WiFi,Restaurant,Room Service",BUDGET_ROOM,ROOM_ONLY,1856,Graubuenden,alpine_ski_resort,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,2.8,-3.7,9.4,5,0,5.4,FALSE,Independent,FALSE
28.09.2026,Monday,Winterthur,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,196.21,CHF,3.4,"Hauptstrasse 40, Winterthur",ZRH,47.37503,8.54445,20.79,"WiFi,24h Reception,Luggage Storage",STANDARD_ROOM,BREAKFAST,439,Zurich,city,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,6.1,1.7,9.1,1.5,0,6.2,FALSE,Best Western,TRUE
28.09.2026,Monday,Winterthur,ONZRHCTY,HOTEL CITY,189.72,CHF,3.6,"Hauptstrasse 73, Winterthur",ZRH,47.37474,8.53611,21.28,"WiFi,Gym,Pool,Spa",BUDGET_ROOM,ROOM_ONLY,439,Zurich,city,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,9.2,3.8,13.8,4.4,0,4.4,FALSE,Independent,FALSE
28.09.2026,Monday,Zermatt,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,238.24,CHF,3.8,"Marktplatz 41, Zermatt",ZRH,47.37503,8.54445,162.35,"WiFi,Restaurant,Room Service",STANDARD_ROOM,BREAKFAST,1620,Valais,alpine_ski_resort,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,3.9,0,10.3,1.8,0,3.7,FALSE,Best Western,TRUE
28.09.2026,Monday,Zermatt,MCZRHDTM,Zurich Marriott Hotel,543.4,CHF,4.6,"Bahnhofstrasse 98, Zermatt",ZRH,47.38247,8.54026,163,"WiFi,Parking,Breakfast",STANDARD_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,9.2,9,3,40,271,FALSE,Autumn,FALSE,FALSE,3.4,-0.4,7.5,0.2,0,5.1,FALSE,Marriott,TRUE
28.09.2026,Monday,Zermatt,ONZRHCTY,HOTEL CITY,229.44,CHF,4.1,"Poststrasse 48, Zermatt",ZRH,47.37474,8.53611,162.08,"WiFi,Parking,Restaurant,Bar",BUDGET_ROOM,ROOM_ONLY,1620,Valais,alpine_ski_resort,10.1,9,3,40,271,FALSE,Autumn,FALSE,FALSE,3.1,-3.5,9.2,5.3,0,6.6,FALSE,Independent,FALSE
28.09.2026,Monday,Zuerich,BWZRH091,BEST WESTERN HOTEL ZURCHERHOF,198.63,CHF,3.7,"Bahnhofstrasse 84, Zuerich",ZRH,47.37503,8.54445,0.29,"WiFi,Gym,Pool,Spa",STANDARD_ROOM,BREAKFAST,408,Zurich,city,10,9,3,40,271,FALSE,Autumn,FALSE,FALSE,8.3,1.4,14.3,7.9,0,6.5,FALSE,Best Western,TRUE
